
도쿄등심 선릉점	2021.07.24	"밥 진짜 맛있게 먹고 나와서 30분 잠시 다른데 들렸다가 주
차 아저씨한테 어디갔다왔냐고 엄청 취조 당하고 여기서 14
만원 고기맛있게먹은거 기분 다 버림. 주차비 만원 더..."	0.5
도쿄등심 선릉점	2021.07.24	"런치스페셜로 숙성한우 스키야키 먹었는데 비쥬얼도 좋고 
맛도 좋네요. 친절한 직원분께서 직접 구워주시고 먹기좋게 
잘라주십니다. 분위기 좋아서 도쿄등심 선릉점 선릉..."	5
도쿄등심 선릉점	2021.07.23	"도쿄등심은 항상 변화를 추구하는 곳인 것 같아요.
계절마다 혹은 시기마다 메뉴가 다양해서 방문할때마다 만족합니다."	5
도쿄등심 선릉점	2021.07.18	깔끔하고 음식은 좋습니다. 고객 대응은 너무 기계적이십니다.	3.5
도쿄등심 선릉점	2021.07.11	"인테리어도 넘 멋지고 14층이라서 창가자리 뷰도 너무좋았
어요>< 요리도 다 너무 예쁘고 맛있고 자연광받아서 사진도
엄청 잘나오고ㅎㅎㅎ  부모님 모시구갔는데 완전 만..."	5
도쿄등심 선릉점	2021.07.10	음…생각했던것보단 그냥 그랬어요 넘 기대를 많이 했나봐요 ㅜ	2.5
도쿄등심 선릉점	2021.07.10	"엄마 생신기념으로 방문했는데 가족 모두 만족해했어요! 고
기도 너무 맛있고 창가뷰도 너무 좋구요. 그런데 기름 때문인
지 바닥이 너무 미끌미끌..ㅜㅜ 서비스, 맛은 너무 좋..."	5
도쿄등심 선릉점	2021.07.09	도쿄등심은 어느지점이든 역시네요ㅎㅎ코스요리 감동입니당^^	5
도쿄등심 선릉점	2021.07.09	여자친구하고 같이 가서 매우 좋아해줬어요	5
도쿄등심 선릉점	2021.07.08	"고기 너무 맛난거 아닙니까ㅎㅎ 특별한날도 좋고 몸보신하
기도 좋구요 고기굽기도 직원분이 다 알아서 해주셔서 좋았
어요 고기질은 물론이고 재방문하고 싶은 이곳♡"	5
도쿄등심 선릉점	2021.07.07	음식도 맛있고요, 직원분들도 친절하세요 💛	5
도쿄등심 선릉점	2021.07.07	맛잇는데. 고기가 식으면 질기니 구워서 바로 먹게 해줫음 좋겟어요	4.5
도쿄등심 선릉점	2021.07.07	맛잇어요	5
도쿄등심 선릉점	2021.07.03	.	4
도쿄등심 선릉점	2021.07.03	고급진 레스토랑이에요! 정말 맛있게 먹었습니다~!	5
